Ticket Class,Ticket Priority,Ticket Number,Ticket Status,Opened Date,Hostname,OS Type,Ticket Summary,Queue ID,Ticket Resolved Date,Resolution Code,Resolution Text,Ticket Closed Date,Call code,Reported By,Executed Automata,Recommended Automata,Actionable,Assignment Queue,Autogenerated,Automation Engine,Business Application,Closure Code,Sub Category,Category,Alert Key,Target Finish Date,Time to resolve (min)
INCIDENT,4,IN88166374,INPROG,"Oct 21, 2025 8:39 AM",UNKNOWN,UNKNOWN,TWS DB alert,K-QQM-KP-FCR-FDO-CEOG-MPC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EMAIL,x,UNKNOWN,UNKNOWN,Y,Y,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534843,CLOSED,"Oct 21, 2025 8:26 AM",c45266np,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 22, 2025 5:08 AM",CONFIGURATION,It is Incident Resolution,"Nov 1, 2025 7:41 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Oct 22, 2025 5:08 AM",1242
INCIDENT,3,IN86534842,CLOSED,"Oct 21, 2025 8:25 AM",conqt453gee5f,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 8:30 AM",AUTOMATION,It is Incident Resolution,"Oct 29, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application22,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_owqcn_igp,"Oct 21, 2025 8:30 AM",5
INCIDENT,3,IN88166342,CLOSED,"Oct 21, 2025 8:23 AM",fgceogqtl72,UNIX,acme#efbdnftwj38s1#Job PHTefbdnftw1071#DB_BACKUP_D.DB_BACKUP_DAILY_1070_FLOWTEST is in status ABEND,K-QQM-KP-FCR-FDO-CEOG-MPC,"Oct 24, 2025 8:24 PM",AUTOMATION,backup completed successfully acmece closing the INC345ident.<br /><br /><br />> > > > > > > > ###x-AID###<br />###full backup###<br /> [ backup ] Start Thu Oct 21 19:01:01 UTC 2021<br />0 [ backup ] End Fri Oct 22 06:31:54 UTC 2021 0<br />-------------------------------------------------------------------------------<br />BACKUPTIME: 690 min<br />-------------------------------------------------------------------------------<br />###x-AID###<br />###Archive backup###<br /> [ backup ] Start Fri Oct 22 06:35:01 UTC 2021<br />0 [ backup ] End Fri Oct 22 07:54:19 UTC 2021 0<br />-------------------------------------------------------------------------------<br />BACKUPTIME: 79 min<br />-------------------------------------------------------------------------------<br />###x-AID-FS###<br />Filesystem GB blocks Free %Used Iused %Iused Mounted on<br />/dev/AIDarch_lv 614.00 459.99 26% 784 1% /ORACLE/AID/archive<br />###x-SAPDSP###<br />###full backup###<br /> [ backup ] Start Wed Oct 20 20:00:15 UTC 2021<br />0 [ backup ] End Thu Oct 21 00:08:32 UTC 2021 0<br />------------------------------------------------------<br /><br />###full backup###<br /> [ backup ] Start Fri Oct 22 02:14:00 MESZ 2021<br />0 [ backup ] End Fri Oct 22 04:39:17 MESZ 2021 0<br />---------------,"Nov 1, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,0,My web application,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_ruqlqrc_i58u_ruq,"Oct 24, 2025 8:24 PM",5041
INCIDENT,2,IN86534729,CLOSED,"Oct 21, 2025 7:34 AM",c45266np,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 21, 2025 8:20 AM",CONFIGURATION,It is Incident Resolution,"Nov 1, 2025 7:41 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Oct 21, 2025 8:20 AM",46
INCIDENT,2,IN86534712,CLOSED,"Oct 21, 2025 7:18 AM",vonqn592ngvc4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 7:22 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application31,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 21, 2025 7:22 AM",4
INCIDENT,1,IN86534719,CLOSED,"Oct 21, 2025 7:08 AM",vonqn455fugo4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 7:18 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application18,UNKNOWN,UNKNOWN,UNKNOWN,cnn_nkpi_vsvh_dcqg_dp,"Oct 21, 2025 7:18 AM",10
INCIDENT,2,IN86534716,CLOSED,"Oct 21, 2025 7:06 AM",conqt489du4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 7:56 AM",AUTOMATION,It is Incident Resolution,"Nov 1, 2025 7:41 AM",EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,cpu-high-handler,acme002_enssrkn_ipre_ukp_rmrcn,"Oct 21, 2025 7:56 AM",50
INCIDENT,3,IN86534798,CLOSED,"Oct 21, 2025 6:42 AM",conqt460qeo4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 7:02 AM",AUTOMATION,It is Incident Resolution,"Oct 28, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,ACME_DC_Application11,UNKNOWN,UNKNOWN,disk-handler,cnn_fqmqneg_i40u_oqqon_igp,"Oct 21, 2025 7:02 AM",20
INCIDENT,2,IN86534794,CLOSED,"Oct 21, 2025 6:38 AM",vonqn592ngvc4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 6:43 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application31,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 21, 2025 6:43 AM",5
INCIDENT,2,IN86534772,CLOSED,"Oct 21, 2025 6:22 AM",omnd8rqone-955,Linux,It is Incident Short Description,K-QWQ-KP-FQR-QIF-DPO-RQO-DSP,"Oct 21, 2025 3:01 PM",RERUN,It is Incident Resolution,"Oct 21, 2025 3:01 PM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_odnh744_i576_rqo,"Oct 21, 2025 3:01 PM",519
INCIDENT,2,IN86534777,CLOSED,"Oct 21, 2025 6:16 AM",conqt454n6p4n,LINUX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCS,"Oct 21, 2025 10:51 AM",CAPACITY,It is Incident Resolution,"Nov 1, 2025 7:41 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application45,UNKNOWN,UNKNOWN,UNKNOWN,cnn_npmeomp_p42e_pgfjcr_t6_igp,"Oct 21, 2025 10:51 AM",275
INCIDENT,2,IN88166678,CLOSED,"Oct 21, 2025 5:34 AM",UNKNOWN,UNKNOWN,acme#deibmsvi11012#Memory - Page file usage above limit (95 %),K-QQM-VV-QOM-MRJ-OCSRM,"Oct 21, 2025 5:39 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 4, 2025 1:20 PM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,UNKNOWN,"Oct 21, 2025 5:39 AM",5
INCIDENT,1,IN88166641,RESOLVED,"Oct 21, 2025 5:19 AM",UNKNOWN,UNKNOWN,acme#efbdnftwj78#VM VI agent can not access V Center acme_LOC_GEN_WLSAP_003_CLD_M_960,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 21, 2025 5:29 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,server-unavailable,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,server-unavailable,UNKNOWN,"Oct 21, 2025 5:29 AM",10
INCIDENT,3,IN86534625,CLOSED,"Oct 21, 2025 4:55 AM",conqt47748npf,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 22, 2025 5:05 PM",AUTOMATION,It is Incident Resolution,"Oct 30, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application26,UNKNOWN,UNKNOWN,UNKNOWN,acme002_mvvpcos_vsvu_rqo,"Oct 22, 2025 5:05 PM",2170
INCIDENT,2,IN86534614,CLOSED,"Oct 21, 2025 4:36 AM",conqu591nppc1,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 6:11 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,disk-handler,cnn_fqmqneg_i40e_ukp_igp,"Oct 21, 2025 6:11 AM",95
INCIDENT,2,IN88166558,CLOSED,"Oct 21, 2025 4:30 AM",UNKNOWN,UNKNOWN,acme#efbdnftwr15#An entry in EventLog occured: Unable to log events to security log: Status code: 0xc0,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 21, 2025 8:30 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 4, 2025 1:20 PM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Oct 21, 2025 8:30 AM",240
INCIDENT,3,IN86534608,CLOSED,"Oct 21, 2025 4:27 AM",vonqc457ngee4,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 4:31 AM",AUTOMATION,It is Incident Resolution,"Oct 28, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_owqcn_igp,"Oct 21, 2025 4:31 AM",4
INCIDENT,3,IN86534605,CLOSED,"Oct 21, 2025 4:21 AM",conqt453pgn5n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 4:24 AM",AUTOMATION,It is Incident Resolution,"Oct 28, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application3,UNKNOWN,UNKNOWN,UNKNOWN,cnn_gtrqepn_i40u_ukp,"Oct 21, 2025 4:24 AM",2
INCIDENT,3,IN86534692,CLOSED,"Oct 21, 2025 4:18 AM",c45266np,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 22, 2025 5:08 PM",AUTOMATION,It is Incident Resolution,"Oct 30, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,UNKNOWN,acme002_mvvpcos_vsvu_rqo,"Oct 22, 2025 5:08 PM",2210
INCIDENT,2,IN86534697,QUEUED,"Oct 21, 2025 4:11 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,UNKNOWN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534675,CANCELLED,"Oct 21, 2025 3:51 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534674,CANCELLED,"Oct 21, 2025 3:51 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534666,CLOSED,"Oct 21, 2025 3:37 AM",vonqn464njcp4,LINUX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 22, 2025 7:46 PM",WORK AS DESIGN,It is Incident Resolution,"Nov 2, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application44,UNKNOWN,UNKNOWN,UNKNOWN,cnn_nmiqrcr_p426_owqcn_igp,"Oct 22, 2025 7:46 PM",2410
INCIDENT,2,IN86534664,CLOSED,"Oct 21, 2025 3:36 AM",vonqc464fpu4,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 21, 2025 4:02 AM",CONFIGURATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Oct 21, 2025 4:02 AM",26
INCIDENT,2,IN86534531,CANCELLED,"Oct 21, 2025 3:11 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534532,CANCELLED,"Oct 21, 2025 3:11 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,3,IN86534530,CLOSED,"Oct 21, 2025 3:10 AM",conqt48646nnp,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 22, 2025 5:20 PM",AUTOMATION,It is Incident Resolution,"Oct 30, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application20,UNKNOWN,UNKNOWN,UNKNOWN,acme002_mvvpcos_vsvu_rqo,"Oct 22, 2025 5:20 PM",2290
INCIDENT,3,IN86534539,CLOSED,"Oct 21, 2025 3:10 AM",conqt464mfk4n,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 22, 2025 6:00 PM",AUTOMATION,It is Incident Resolution,"Oct 30, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application24,UNKNOWN,UNKNOWN,UNKNOWN,acme002_mvvpcos_vsvu_rqo,"Oct 22, 2025 6:00 PM",2330
INCIDENT,3,IN86534535,CLOSED,"Oct 21, 2025 3:05 AM",conqt464gee8n,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 22, 2025 5:30 PM",AUTOMATION,It is Incident Resolution,"Oct 30, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application3,UNKNOWN,UNKNOWN,UNKNOWN,acme002_mvvpcos_vsvu_rqo,"Oct 22, 2025 5:30 PM",2305
INCIDENT,3,IN88166984,INPROG,"Oct 21, 2025 3:04 AM",fgceogqtl72,UNIX,acme#efbdnftwj38s1#Job PHTefjcntwo50003#DB_BACKUP_CTLP.DB_BACKUP_DAILY_efjcntwo50003_IIQTESTA is in st,K-QQM-KP-FCR-FDO-CEOG-MPC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,0,My web application,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nqrpp_ipxe_mpc,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534528,CANCELLED,"Oct 21, 2025 2:54 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN88165296,CLOSED,"Oct 21, 2025 2:29 AM",UNKNOWN,UNKNOWN,acme#CRITICAL state: System acme_deibmsvi11012:NT has been restarted recently. Current Uptime is 61 se,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 21, 2025 2:59 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 4, 2025 1:20 PM",EVENTMANAGEMENT,x,UNKNOWN,server-unavailable,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,server-unavailable,UNKNOWN,"Oct 21, 2025 2:59 AM",30
INCIDENT,3,IN88166829,CLOSED,"Oct 21, 2025 2:26 AM",fgceogqtl72,UNIX,acme#efbdnftwj38s1#Job PHTefbdnftw265#DB_BACKUP_D1_265.DB_BACKUP_DAILY_265_APSAMIG is in status ABEND,K-QQM-KP-FCR-FDO-CEOG-MPC,"Oct 21, 2025 5:05 PM",AUTOMATION,Full backup is success acmece resolving this alert,"Oct 29, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,0,My web application,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nqrpp_ipxe_mpcpce,"Oct 21, 2025 5:05 PM",879
INCIDENT,2,IN86534504,CANCELLED,"Oct 21, 2025 2:16 AM",conqt464gee9n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application2,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc8_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534576,CANCELLED,"Oct 21, 2025 1:46 AM",UNKNOWN,UNKNOWN,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
INCIDENT,2,IN88165118,CLOSED,"Oct 21, 2025 1:46 AM",UNKNOWN,UNKNOWN,acme#efbdnftw59-efbdnftwj83#The ESX server efbdnftwj83.acmekelgroup.net is not connected to a Virtual Cen,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 21, 2025 2:49 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 4, 2025 1:20 PM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Oct 21, 2025 2:49 AM",63
INCIDENT,2,IN86534558,CLOSED,"Oct 21, 2025 1:21 AM",conqt453jcp4n,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 1:25 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application45,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_qsqg,"Oct 21, 2025 1:25 AM",4
INCIDENT,2,IN86534556,CANCELLED,"Oct 21, 2025 1:16 AM",conqt464gee9o,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application27,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534543,CANCELLED,"Oct 21, 2025 1:11 AM",conqt464gee9o,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application27,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN88165143,CLOSED,"Oct 21, 2025 1:10 AM",UNKNOWN,UNKNOWN,acme#CRITICAL state: System acme_deibmsvi11012:NT has been restarted recently. Current Uptime is 52 se,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 21, 2025 1:20 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 4, 2025 1:20 PM",EVENTMANAGEMENT,x,UNKNOWN,server-unavailable,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,server-unavailable,UNKNOWN,"Oct 21, 2025 1:20 AM",10
INCIDENT,2,IN86534540,CANCELLED,"Oct 21, 2025 1:07 AM",conqt464gee9o,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application27,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534544,CANCELLED,"Oct 21, 2025 1:01 AM",conqt464gee9o,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application27,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534433,CANCELLED,"Oct 21, 2025 1:01 AM",UNKNOWN,UNKNOWN,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
INCIDENT,3,IN86534434,CLOSED,"Oct 21, 2025 12:50 AM",vonqn455nmrv4cn,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 12:54 AM",AUTOMATION,It is Incident Resolution,"Oct 28, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application3,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Oct 21, 2025 12:54 AM",4
INCIDENT,3,IN88166746,CLOSED,"Oct 21, 2025 12:41 AM",fgceogqtl72,UNIX,acme#efbdnftwj38s1#Job PHTefbdnftwM117#DB_BACKUP_CTLP.DB_BACKUP_DAILY_efbdnftwM117_KEPON is in status AB,K-QQM-KP-FCR-FDO-CEOG-MPC,"Oct 21, 2025 8:34 PM",AUTOMATION,full backup is success acmece closing this alert,"Oct 29, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,0,My web application,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_fkqmqn_ipxe_mpcpce,"Oct 21, 2025 8:34 PM",1193
INCIDENT,2,IN86534428,CLOSED,"Oct 21, 2025 12:41 AM",conqt453pgn4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 12:43 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application10,UNKNOWN,UNKNOWN,UNKNOWN,cnn_qtenpd_u40e_owqcn,"Oct 21, 2025 12:43 AM",2
INCIDENT,2,IN86534418,CLOSED,"Oct 21, 2025 12:33 AM",conqt47786npf,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCS,"Oct 21, 2025 7:50 AM",CAPACITY,It is Incident Resolution,"Oct 31, 2025 8:00 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,MNEAAS PORTAL SHARED-3,UNKNOWN,UNKNOWN,UNKNOWN,cnn_gppcnpr_v416_ckv,"Oct 21, 2025 7:50 AM",437
INCIDENT,2,IN86534416,CANCELLED,"Oct 21, 2025 12:31 AM",UNKNOWN,UNKNOWN,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,UNKNOWN,DUPLICATE,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
INCIDENT,2,IN86534406,CLOSED,"Oct 21, 2025 12:15 AM",conqt467nk4f,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 21, 2025 12:20 AM",AUTOMATION,It is Incident Resolution,"Oct 31, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application1,UNKNOWN,UNKNOWN,UNKNOWN,cnn_npepso_i40e_owqcn_igp,"Oct 21, 2025 12:20 AM",5
